sim_id,id_old,id_new,similarity,title,title
1995,6,739,0.128919899,"Police chief in London, Ont., vows to catch the 'swatter' targeting Twitch trans activist",Amber Alert issued for 3-year-old boy in Vancouver
1996,6,740,0.256808639,"Police chief in London, Ont., vows to catch the 'swatter' targeting Twitch trans activist",New-look Canadian women's basketball team eyes forward progress at World Cup
1997,6,741,0.128746346,"Police chief in London, Ont., vows to catch the 'swatter' targeting Twitch trans activist",Amber Alert issued for 3-year-old boy last seen in Vancouver
1998,6,742,0.351938814,"Police chief in London, Ont., vows to catch the 'swatter' targeting Twitch trans activist",N.S. mass shooting inquiry enters final week of hearings
1999,6,743,0.42089209,"Police chief in London, Ont., vows to catch the 'swatter' targeting Twitch trans activist","This municipal election, why is Hamilton's police budget so taboo?"
2000,6,744,0.302813917,"Police chief in London, Ont., vows to catch the 'swatter' targeting Twitch trans activist",Texas sheriff opens criminal probe into whether migrants were lured to Martha's Vineyard
2001,6,745,0.182831988,"Police chief in London, Ont., vows to catch the 'swatter' targeting Twitch trans activist",Hurricane Fiona track veers back toward Atlantic Canada
2002,6,747,0.123425908,"Police chief in London, Ont., vows to catch the 'swatter' targeting Twitch trans activist",Hurricane Fiona slams the Dominican Republic after Puerto Rico
2003,6,748,0.19376798,"Police chief in London, Ont., vows to catch the 'swatter' targeting Twitch trans activist","Liberals put inflation help, disability benefit at top of fall parliamentary agenda"
2004,6,749,0.4069511,"Police chief in London, Ont., vows to catch the 'swatter' targeting Twitch trans activist",Show of support for Ukraine takes ugly turn outside Russian Consulate in Montreal
2005,6,750,0.427627772,"Police chief in London, Ont., vows to catch the 'swatter' targeting Twitch trans activist",Iranian woman Mahsa Amini's death in custody requires independent probe: UN official
2006,6,751,0.308882475,"Police chief in London, Ont., vows to catch the 'swatter' targeting Twitch trans activist",Separatists in Eastern Ukraine to hold vote on joining Russia
2007,6,752,0.181456983,"Police chief in London, Ont., vows to catch the 'swatter' targeting Twitch trans activist","P.K. Subban, Norris Trophy winner and Olympic champ, announces NHL retirement"
2008,6,753,0.205692858,"Police chief in London, Ont., vows to catch the 'swatter' targeting Twitch trans activist","'Our world is in peril,' UN secretary general warns general assembly"
2009,6,754,0.322160631,"Police chief in London, Ont., vows to catch the 'swatter' targeting Twitch trans activist",Ferry deckhand's hopes for promotion stalled amid backlog of Canadian permanent residency applications
2010,6,755,0.370471358,"Police chief in London, Ont., vows to catch the 'swatter' targeting Twitch trans activist","Residents, workers say bugs and infections rampant at London, Ont., care facility"
2011,7,679,0.211705804,UCP members siding with Danielle Smith ahead of sign-up deadline for leadership vote,"Canada's 3x3 basketball team wins Women's Series Final, capping unbeaten run"
2012,7,681,0.335837424,UCP members siding with Danielle Smith ahead of sign-up deadline for leadership vote,"While in London for the Queen's funeral, Trudeau also discusses economy and Ukraine with leaders"
2013,7,682,0.088618517,UCP members siding with Danielle Smith ahead of sign-up deadline for leadership vote,PTO Triathlon Tour US Open on CBC: Dallas - DAY 2
2014,7,684,0.236916736,UCP members siding with Danielle Smith ahead of sign-up deadline for leadership vote,Puerto Rico hit by blackout as Hurricane Fiona closes in
2015,7,686,0.211705804,UCP members siding with Danielle Smith ahead of sign-up deadline for leadership vote,"Canada's 3x3 basketball team wins Women's Series Final, capping unbeaten run"
2016,7,687,0.088618517,UCP members siding with Danielle Smith ahead of sign-up deadline for leadership vote,Curling Stadium Alberta Curling Series Major: Final - Leduc
2017,7,688,0.162509724,UCP members siding with Danielle Smith ahead of sign-up deadline for leadership vote,Playoff-hungry Orioles turn triple play and rally in 9th inning to beat Blue Jays
2018,7,689,0.092512086,UCP members siding with Danielle Smith ahead of sign-up deadline for leadership vote,"Canada's Glagau, Sorra top U.S. to win women's world U19 beach volleyball bronze"
2019,7,690,0.0,UCP members siding with Danielle Smith ahead of sign-up deadline for leadership vote,Tagovailoa throws 6 TDs as Dolphins rally past Ravens
2020,7,691,0.18558979,UCP members siding with Danielle Smith ahead of sign-up deadline for leadership vote,Aces defeat Sun to capture 1st WNBA title in franchise history
2021,7,692,0.313731223,UCP members siding with Danielle Smith ahead of sign-up deadline for leadership vote,Biden says it was 'irresponsible' for Trump to keep classified documents at Mar-a-Lago
2022,7,693,0.190032214,UCP members siding with Danielle Smith ahead of sign-up deadline for leadership vote,Homa secures 2nd straight title at Fortinet Championship after Willett's shocking 3-putt
2023,7,694,0.211143568,UCP members siding with Danielle Smith ahead of sign-up deadline for leadership vote,Andrea Lee secures 1st LPGA Tour title with win at Portland Classic
2024,7,695,0.243294373,UCP members siding with Danielle Smith ahead of sign-up deadline for leadership vote,Canada's wheelchair rugby team captures gold at Quad Nations with win over Paralympic champ Great Britain
2025,7,696,0.213825196,UCP members siding with Danielle Smith ahead of sign-up deadline for leadership vote,Former prime minister Stephen Harper invested into Order of Canada
2026,7,698,0.219291061,UCP members siding with Danielle Smith ahead of sign-up deadline for leadership vote,Cameron Smith wins LIV Golf Invitational in Chicago in 2nd start with rival league
2027,7,701,0.289379746,UCP members siding with Danielle Smith ahead of sign-up deadline for leadership vote,Terry Fox Run back in Alberta as thousands run in support of cancer research
2028,7,702,0.167173505,UCP members siding with Danielle Smith ahead of sign-up deadline for leadership vote,"Investigation launched as bystanders, suspects injured in police pursuit near Agassiz"
2029,7,703,0.260211855,UCP members siding with Danielle Smith ahead of sign-up deadline for leadership vote,Maj.-Gen. Dany Fortin's sexual assault trial begins today
2030,7,704,0.116549492,UCP members siding with Danielle Smith ahead of sign-up deadline for leadership vote,Watch the National Commemorative Ceremony for Queen Elizabeth on CBC.ca
2031,7,705,0.358189493,UCP members siding with Danielle Smith ahead of sign-up deadline for leadership vote,'It's a slippery slope': How young men fall into online radicalization
2032,7,706,0.504500329,UCP members siding with Danielle Smith ahead of sign-up deadline for leadership vote,"Lots of sniping in UCP leadership race, but so few shots fired over inflation"
2033,7,707,0.242272854,UCP members siding with Danielle Smith ahead of sign-up deadline for leadership vote,"TIFF 2022: Glamour, glitz and best moments from this year's star-studded festival"
2034,7,708,0.326687664,UCP members siding with Danielle Smith ahead of sign-up deadline for leadership vote,Biden says U.S. would defend Taiwan against Chinese invasion
2035,7,709,0.246050611,UCP members siding with Danielle Smith ahead of sign-up deadline for leadership vote,Montreal teen becomes Quebec's 1st world junior chess champion
2036,7,710,0.242256388,UCP members siding with Danielle Smith ahead of sign-up deadline for leadership vote,"Russian missile struck close to nuclear plant, Ukraine says"
2037,7,711,0.286815852,UCP members siding with Danielle Smith ahead of sign-up deadline for leadership vote,"Ahead of FIBA World Cup, Kia Nurse recalls ""hell on earth"" WNBA season without Griner"
2038,7,712,0.256995857,UCP members siding with Danielle Smith ahead of sign-up deadline for leadership vote,"Ending birth alerts a 'red herring' that doesn't address root causes of child apprehension, experts say"
2039,7,713,0.224482849,UCP members siding with Danielle Smith ahead of sign-up deadline for leadership vote,Riot erupts at Vancouver music festival after headliner cancels show
2040,7,714,0.221047491,UCP members siding with Danielle Smith ahead of sign-up deadline for leadership vote,Military veteran living with chronic pain for a decade says he had to learn to 'push through'
2041,7,715,0.241979122,UCP members siding with Danielle Smith ahead of sign-up deadline for leadership vote,Former Vancouver chiropractor charged with attempted murder of 2 children in Florida
2042,7,716,0.118733779,UCP members siding with Danielle Smith ahead of sign-up deadline for leadership vote,Oilers sign Jake Virtanen to tryout 2 months after not guilty verdict
2043,7,717,0.145762742,UCP members siding with Danielle Smith ahead of sign-up deadline for leadership vote,Canadian defender Vanessa Gilles joins French powerhouse Lyon on loan
2044,7,718,0.121353649,UCP members siding with Danielle Smith ahead of sign-up deadline for leadership vote,Mexico earthquake sets off alarm in the capital
2045,7,719,0.31710273,UCP members siding with Danielle Smith ahead of sign-up deadline for leadership vote,Canucks' Hughes on Boudreau: 'You want to run through a brick wall for him'
2046,7,720,0.265630484,UCP members siding with Danielle Smith ahead of sign-up deadline for leadership vote,Trudeau spotted singing Bohemian Rhapsody days before Queen's funeral
2047,7,721,0.162614554,UCP members siding with Danielle Smith ahead of sign-up deadline for leadership vote,"Moscow summons Canada envoy, says Russian Embassy was attacked in Ottawa"
2048,7,722,0.191825628,UCP members siding with Danielle Smith ahead of sign-up deadline for leadership vote,N.S. man teams up with Terry Fox's brother to bring Canadian icon's run to Ireland
2049,7,723,0.195352554,UCP members siding with Danielle Smith ahead of sign-up deadline for leadership vote,Hurricane Fiona slams Dominican Republic after leaving Puerto Rico with 'catastrophic' damage
2050,7,724,0.178295031,UCP members siding with Danielle Smith ahead of sign-up deadline for leadership vote,"Adnan Syed, subject of Serial podcast, will be released and conviction overturned"
2051,7,725,0.249414474,UCP members siding with Danielle Smith ahead of sign-up deadline for leadership vote,"Adnan Syed, subject of Serial podcast, will be released and conviction overturned"
2052,7,726,0.253569633,UCP members siding with Danielle Smith ahead of sign-up deadline for leadership vote,Olympic champion swimmer Tewksbury proud to represent Canada at Queen's funeral
2053,7,728,0.191071108,UCP members siding with Danielle Smith ahead of sign-up deadline for leadership vote,"Russian Valery Polyakov, who holds record for longest space mission, dead at 80"
2054,7,729,0.0,UCP members siding with Danielle Smith ahead of sign-up deadline for leadership vote,"Harry Langford, Stampeders 'Ironman' in 1950s, dies at 92"
